Record_ID,Base_Ingredient_Name,Dish_Variant_Name,Category,Cooking_Method,Fat_Medium_Used,Moisture_g,Energy_kcal,Protein_g,Total_Fat_g,Carbohydrate_g,Dietary_Fiber_g,Sugars_g,Calcium_mg,Iron_mg,Zinc_mg,Potassium_mg,Sodium_mg,Vitamin_C_mg,Thiamin_B1_mg,Folate_mcg,Glycemic_Index_Est,NOVA_Group
IND-013109,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, South Indian Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,68.0,0.36,5.62,3.99,0.74,1.48,12.27,0.28,0.14,93.9,165.13,1.556,0.014,3.9,33,3
IND-013110,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, South Indian Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,149.6,0.36,14.68,3.99,0.74,1.48,12.27,0.28,0.14,93.9,399.13,1.556,0.014,3.9,31,3
IND-013111,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, South Indian Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,131.4,0.36,12.67,3.99,0.74,1.48,12.27,0.28,0.14,93.9,347.13,1.556,0.014,3.9,31,3
IND-013112,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Bengali Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,119.3,0.36,10.65,5.49,0.74,1.48,12.27,0.28,0.14,93.9,302.13,1.556,0.014,3.9,32,3
IND-013113,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Bengali Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,76.4,0.36,5.89,5.49,0.74,1.48,12.27,0.28,0.14,93.9,185.13,1.556,0.014,3.9,33,3
IND-013114,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Bengali Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,162.1,0.36,15.41,5.49,0.74,1.48,12.27,0.28,0.14,93.9,419.13,1.556,0.014,3.9,30,3
IND-013115,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Bengali Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,143.1,0.36,13.29,5.49,0.74,1.48,12.27,0.28,0.14,93.9,367.13,1.556,0.014,3.9,31,3
IND-013116,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Gujarati Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,114.3,0.36,9.65,6.49,0.74,1.48,12.27,0.28,0.14,93.9,292.13,1.556,0.014,3.9,32,3
IND-013117,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Gujarati Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,75.5,0.36,5.34,6.49,0.74,1.48,12.27,0.28,0.14,93.9,175.13,1.556,0.014,3.9,34,3
IND-013118,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Gujarati Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,153.0,0.36,13.96,6.49,0.74,1.48,12.27,0.28,0.14,93.9,409.13,1.556,0.014,3.9,31,3
IND-013119,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Gujarati Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,135.8,0.36,12.04,6.49,0.74,1.48,12.27,0.28,0.14,93.9,357.13,1.556,0.014,3.9,31,3
IND-013120,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Maharashtrian Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,108.8,0.36,10.15,3.99,0.74,1.48,12.27,0.28,0.14,93.9,307.13,1.556,0.014,3.9,32,3
IND-013121,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Maharashtrian Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,68.0,0.36,5.62,3.99,0.74,1.48,12.27,0.28,0.14,93.9,190.13,1.556,0.014,3.9,33,3
IND-013122,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Maharashtrian Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,149.6,0.36,14.68,3.99,0.74,1.48,12.27,0.28,0.14,93.9,424.13,1.556,0.014,3.9,31,3
IND-013123,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Maharashtrian Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,131.4,0.36,12.67,3.99,0.74,1.48,12.27,0.28,0.14,93.9,372.13,1.556,0.014,3.9,31,3
IND-013124,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Hyderabadi Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,120.3,0.36,11.65,3.49,0.74,1.48,12.27,0.28,0.14,93.9,317.13,1.556,0.014,3.9,32,3
IND-013125,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Hyderabadi Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,73.4,0.36,6.44,3.49,0.74,1.48,12.27,0.28,0.14,93.9,200.13,1.556,0.014,3.9,33,3
IND-013126,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Hyderabadi Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,167.1,0.36,16.86,3.49,0.74,1.48,12.27,0.28,0.14,93.9,434.13,1.556,0.014,3.9,30,3
IND-013127,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Refined Oil, Hyderabadi Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Refined Oil,96.0,146.3,0.36,14.54,3.49,0.74,1.48,12.27,0.28,0.14,93.9,382.13,1.556,0.014,3.9,31,3
IND-013128,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Punjabi Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,130.8,0.36,12.15,4.99,0.74,1.48,12.27,0.28,0.14,93.9,322.13,1.556,0.014,3.9,31,3
IND-013129,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Punjabi Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,81.9,0.36,6.72,4.99,0.74,1.48,12.27,0.28,0.14,93.9,205.13,1.556,0.014,3.9,33,3
IND-013130,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Punjabi Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,179.7,0.36,17.58,4.99,0.74,1.48,12.27,0.28,0.14,93.9,439.13,1.556,0.014,3.9,30,3
IND-013131,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Punjabi Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,157.9,0.36,15.17,4.99,0.74,1.48,12.27,0.28,0.14,93.9,387.13,1.556,0.014,3.9,31,3
IND-013132,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, South Indian Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,108.8,0.36,10.15,3.99,0.74,1.48,12.27,0.28,0.14,93.9,282.13,1.556,0.014,3.9,32,3
IND-013133,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, South Indian Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,68.0,0.36,5.62,3.99,0.74,1.48,12.27,0.28,0.14,93.9,165.13,1.556,0.014,3.9,33,3
IND-013134,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, South Indian Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,149.6,0.36,14.68,3.99,0.74,1.48,12.27,0.28,0.14,93.9,399.13,1.556,0.014,3.9,31,3
IND-013135,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, South Indian Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,131.4,0.36,12.67,3.99,0.74,1.48,12.27,0.28,0.14,93.9,347.13,1.556,0.014,3.9,31,3
IND-013136,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Bengali Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,119.3,0.36,10.65,5.49,0.74,1.48,12.27,0.28,0.14,93.9,302.13,1.556,0.014,3.9,32,3
IND-013137,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Bengali Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,76.4,0.36,5.89,5.49,0.74,1.48,12.27,0.28,0.14,93.9,185.13,1.556,0.014,3.9,33,3
IND-013138,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Bengali Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,162.1,0.36,15.41,5.49,0.74,1.48,12.27,0.28,0.14,93.9,419.13,1.556,0.014,3.9,30,3
IND-013139,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Bengali Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,143.1,0.36,13.29,5.49,0.74,1.48,12.27,0.28,0.14,93.9,367.13,1.556,0.014,3.9,31,3
IND-013140,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Gujarati Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,114.3,0.36,9.65,6.49,0.74,1.48,12.27,0.28,0.14,93.9,292.13,1.556,0.014,3.9,32,3
IND-013141,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Gujarati Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,75.5,0.36,5.34,6.49,0.74,1.48,12.27,0.28,0.14,93.9,175.13,1.556,0.014,3.9,34,3
IND-013142,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Gujarati Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,153.0,0.36,13.96,6.49,0.74,1.48,12.27,0.28,0.14,93.9,409.13,1.556,0.014,3.9,31,3
IND-013143,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Gujarati Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,135.8,0.36,12.04,6.49,0.74,1.48,12.27,0.28,0.14,93.9,357.13,1.556,0.014,3.9,31,3
IND-013144,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Maharashtrian Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,108.8,0.36,10.15,3.99,0.74,1.48,12.27,0.28,0.14,93.9,307.13,1.556,0.014,3.9,32,3
IND-013145,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Maharashtrian Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,68.0,0.36,5.62,3.99,0.74,1.48,12.27,0.28,0.14,93.9,190.13,1.556,0.014,3.9,33,3
IND-013146,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Maharashtrian Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,149.6,0.36,14.68,3.99,0.74,1.48,12.27,0.28,0.14,93.9,424.13,1.556,0.014,3.9,31,3
IND-013147,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Maharashtrian Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,131.4,0.36,12.67,3.99,0.74,1.48,12.27,0.28,0.14,93.9,372.13,1.556,0.014,3.9,31,3
IND-013148,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Hyderabadi Style) [Home-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,120.3,0.36,11.65,3.49,0.74,1.48,12.27,0.28,0.14,93.9,317.13,1.556,0.014,3.9,32,3
IND-013149,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Hyderabadi Style) [Low-Oil (Light)]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,73.4,0.36,6.44,3.49,0.74,1.48,12.27,0.28,0.14,93.9,200.13,1.556,0.014,3.9,33,3
IND-013150,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Hyderabadi Style) [Rich/Festive]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,167.1,0.36,16.86,3.49,0.74,1.48,12.27,0.28,0.14,93.9,434.13,1.556,0.014,3.9,30,3
IND-013151,Ridge Gourd (Turai),"Ridge Gourd (Turai) (Gravy-Stewed in Sunflower Oil, Hyderabadi Style) [Restaurant-Style]",Vegetables - Gourd,Gravy-Stewed,Sunflower Oil,96.0,146.3,0.36,14.54,3.49,0.74,1.48,12.27,0.28,0.14,93.9,382.13,1.556,0.014,3.9,31,3
IND-013152,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Ghee) [Home-Style],Vegetables - Gourd,Griddled (Tava),Ghee,84.7,84.9,1.4,4.56,9.57,2.83,5.66,48.86,1.11,0.55,375.77,118.31,9.19,0.068,19.8,28,3
IND-013153,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Ghee) [Low-Oil (Light)],Vegetables - Gourd,Griddled (Tava),Ghee,80.2,73.7,1.58,2.67,10.83,3.2,6.4,55.3,1.25,0.63,425.23,69.91,10.4,0.077,22.4,28,3
IND-013154,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Ghee) [Rich/Festive],Vegetables - Gourd,Griddled (Tava),Ghee,80.0,108.3,1.58,6.52,10.83,3.2,6.4,55.3,1.25,0.63,425.23,168.91,10.4,0.077,22.4,27,3
IND-013155,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Ghee) [Restaurant-Style],Vegetables - Gourd,Griddled (Tava),Ghee,89.2,80.8,0.99,5.54,6.75,1.99,3.99,34.46,0.78,0.39,265.03,143.36,6.482,0.048,14.0,29,3
IND-013156,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Groundnut Oil) [Home-Style],Vegetables - Gourd,Griddled (Tava),Groundnut Oil,79.1,91.0,1.58,4.6,10.83,3.2,6.4,55.3,1.25,0.63,425.23,119.41,10.4,0.077,22.4,28,3
IND-013157,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Groundnut Oil) [Low-Oil (Light)],Vegetables - Gourd,Griddled (Tava),Groundnut Oil,82.8,73.3,1.57,2.67,10.76,3.18,6.36,54.94,1.25,0.62,422.52,69.85,10.334,0.076,22.3,28,3
IND-013158,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Groundnut Oil) [Rich/Festive],Vegetables - Gourd,Griddled (Tava),Groundnut Oil,82.4,108.3,1.58,6.52,10.83,3.2,6.4,55.3,1.25,0.63,425.23,168.91,10.4,0.077,22.4,27,3
IND-013159,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Groundnut Oil) [Restaurant-Style],Vegetables - Gourd,Griddled (Tava),Groundnut Oil,86.7,88.6,1.22,5.59,8.35,2.47,4.94,42.66,0.97,0.48,328.03,144.76,8.023,0.059,17.3,28,3
IND-013160,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Mustard Oil) [Home-Style],Vegetables - Gourd,Griddled (Tava),Mustard Oil,87.9,75.3,1.11,4.5,7.59,2.24,4.49,38.78,0.88,0.44,298.25,116.6,7.294,0.054,15.7,29,3
IND-013161,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Mustard Oil) [Low-Oil (Light)],Vegetables - Gourd,Griddled (Tava),Mustard Oil,83.1,72.6,1.55,2.66,10.6,3.13,6.27,54.14,1.23,0.61,416.37,69.71,10.183,0.075,21.9,28,3
IND-013162,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Mustard Oil) [Rich/Festive],Vegetables - Gourd,Griddled (Tava),Mustard Oil,79.7,108.3,1.58,6.52,10.83,3.2,6.4,55.3,1.25,0.63,425.23,168.91,10.4,0.077,22.4,27,3
IND-013163,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Mustard Oil) [Restaurant-Style],Vegetables - Gourd,Griddled (Tava),Mustard Oil,79.2,100.6,1.58,5.66,10.83,3.2,6.4,55.3,1.25,0.63,425.23,146.91,10.4,0.077,22.4,27,3
IND-013164,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava)) [Home-Style],Vegetables - Gourd,Griddled (Tava),No Added Fat,82.4,52.5,1.58,0.32,10.83,3.2,6.4,55.3,1.25,0.63,425.23,119.41,10.4,0.077,22.4,29,3
IND-013165,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava)) [Low-Oil (Light)],Vegetables - Gourd,Griddled (Tava),No Added Fat,85.6,43.9,1.32,0.27,9.04,2.67,5.34,46.18,1.05,0.52,355.1,68.36,8.685,0.064,18.7,30,3
IND-013166,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava)) [Rich/Festive],Vegetables - Gourd,Griddled (Tava),No Added Fat,88.6,34.6,1.04,0.21,7.12,2.11,4.21,36.38,0.83,0.41,279.79,165.69,6.843,0.051,14.7,30,3
IND-013167,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava)) [Restaurant-Style],Vegetables - Gourd,Griddled (Tava),No Added Fat,84.2,48.2,1.45,0.29,9.93,2.94,5.87,50.72,1.15,0.58,390.04,146.13,9.539,0.07,20.5,29,3
IND-013168,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Refined Oil) [Home-Style],Vegetables - Gourd,Griddled (Tava),Refined Oil,87.6,76.0,1.13,4.5,7.74,2.29,4.57,39.52,0.9,0.45,303.91,116.72,7.433,0.055,16.0,29,3
IND-013169,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Refined Oil) [Low-Oil (Light)],Vegetables - Gourd,Griddled (Tava),Refined Oil,80.6,73.7,1.58,2.67,10.83,3.2,6.4,55.3,1.25,0.63,425.23,69.91,10.4,0.077,22.4,28,3
IND-013170,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Refined Oil) [Rich/Festive],Vegetables - Gourd,Griddled (Tava),Refined Oil,83.1,107.1,1.54,6.51,10.57,3.12,6.25,53.98,1.22,0.61,415.14,168.68,10.153,0.075,21.9,27,3
IND-013171,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Refined Oil) [Restaurant-Style],Vegetables - Gourd,Griddled (Tava),Refined Oil,82.6,100.6,1.58,5.66,10.83,3.2,6.4,55.3,1.25,0.63,425.23,146.91,10.4,0.077,22.4,27,3
IND-013172,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Sunflower Oil) [Home-Style],Vegetables - Gourd,Griddled (Tava),Sunflower Oil,87.0,78.1,1.19,4.52,8.18,2.42,4.83,41.76,0.95,0.47,321.14,117.1,7.854,0.058,16.9,29,3
IND-013173,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Sunflower Oil) [Low-Oil (Light)],Vegetables - Gourd,Griddled (Tava),Sunflower Oil,79.1,73.7,1.58,2.67,10.83,3.2,6.4,55.3,1.25,0.63,425.23,69.91,10.4,0.077,22.4,28,3
IND-013174,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Sunflower Oil) [Rich/Festive],Vegetables - Gourd,Griddled (Tava),Sunflower Oil,81.0,108.3,1.58,6.52,10.83,3.2,6.4,55.3,1.25,0.63,425.23,168.91,10.4,0.077,22.4,27,3
IND-013175,Ridge Gourd (Turai),Ridge Gourd (Turai) (Griddled (Tava) in Sunflower Oil) [Restaurant-Style],Vegetables - Gourd,Griddled (Tava),Sunflower Oil,81.6,100.6,1.58,5.66,10.83,3.2,6.4,55.3,1.25,0.63,425.23,146.91,10.4,0.077,22.4,27,3
IND-013176,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Ghee) [Home-Style],Vegetables - Gourd,Pressure-Cooked,Ghee,96.3,32.5,0.33,2.44,2.3,0.68,1.37,11.07,0.26,0.13,84.54,56.95,1.982,0.015,4.2,34,3
IND-013177,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Ghee) [Low-Oil (Light)],Vegetables - Gourd,Pressure-Cooked,Ghee,97.0,20.8,0.27,1.36,1.87,0.56,1.11,9.0,0.21,0.11,68.73,31.83,1.611,0.012,3.4,0,3
IND-013178,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Ghee) [Rich/Festive],Vegetables - Gourd,Pressure-Cooked,Ghee,95.5,44.7,0.41,3.53,2.82,0.84,1.68,13.62,0.32,0.16,104.01,82.15,2.438,0.018,5.2,34,3
IND-013179,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Ghee) [Restaurant-Style],Vegetables - Gourd,Pressure-Cooked,Ghee,96.7,36.8,0.3,3.03,2.07,0.62,1.23,9.99,0.23,0.12,76.29,70.51,1.788,0.013,3.8,34,3
IND-013180,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Mustard Oil) [Home-Style],Vegetables - Gourd,Pressure-Cooked,Mustard Oil,97.0,30.4,0.27,2.43,1.87,0.56,1.11,9.0,0.21,0.11,68.73,56.58,1.611,0.012,3.4,0,3
IND-013181,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Mustard Oil) [Low-Oil (Light)],Vegetables - Gourd,Pressure-Cooked,Mustard Oil,96.8,21.3,0.28,1.36,1.97,0.59,1.17,9.51,0.22,0.11,72.62,31.92,1.702,0.013,3.6,0,3
IND-013182,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Mustard Oil) [Rich/Festive],Vegetables - Gourd,Pressure-Cooked,Mustard Oil,97.0,40.0,0.27,3.5,1.87,0.56,1.11,9.0,0.21,0.11,68.73,81.33,1.611,0.012,3.4,0,3
IND-013183,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Mustard Oil) [Restaurant-Style],Vegetables - Gourd,Pressure-Cooked,Mustard Oil,96.1,38.4,0.35,3.04,2.42,0.72,1.44,11.67,0.27,0.14,89.12,70.8,2.089,0.016,4.5,34,3
IND-013184,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked) [Home-Style],Vegetables - Gourd,Pressure-Cooked,No Added Fat,95.3,14.1,0.42,0.09,2.91,0.87,1.73,14.04,0.33,0.16,107.22,57.47,2.513,0.019,5.4,35,1
IND-013185,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked) [Low-Oil (Light)],Vegetables - Gourd,Pressure-Cooked,No Added Fat,97.0,9.0,0.27,0.06,1.87,0.56,1.11,9.0,0.21,0.11,68.73,31.83,1.611,0.012,3.4,0,1
IND-013186,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked) [Rich/Festive],Vegetables - Gourd,Pressure-Cooked,No Added Fat,96.5,10.7,0.32,0.07,2.2,0.66,1.31,10.62,0.25,0.12,81.1,81.62,1.901,0.014,4.1,35,1
IND-013187,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked) [Restaurant-Style],Vegetables - Gourd,Pressure-Cooked,No Added Fat,96.6,10.3,0.31,0.06,2.13,0.63,1.27,10.26,0.24,0.12,78.35,70.55,1.837,0.014,3.9,35,1
IND-013188,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Refined Oil) [Home-Style],Vegetables - Gourd,Pressure-Cooked,Refined Oil,96.4,32.1,0.32,2.44,2.21,0.66,1.31,10.65,0.25,0.12,81.33,56.87,1.906,0.014,4.1,34,3
IND-013189,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Refined Oil) [Low-Oil (Light)],Vegetables - Gourd,Pressure-Cooked,Refined Oil,95.0,27.0,0.45,1.4,3.14,0.94,1.87,15.15,0.36,0.18,115.69,32.92,2.712,0.02,5.8,34,3
IND-013190,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Refined Oil) [Rich/Festive],Vegetables - Gourd,Pressure-Cooked,Refined Oil,97.0,40.0,0.27,3.5,1.87,0.56,1.11,9.0,0.21,0.11,68.73,81.33,1.611,0.012,3.4,0,3
IND-013191,Ridge Gourd (Turai),Ridge Gourd (Turai) (Pressure-Cooked with Refined Oil) [Restaurant-Style],Vegetables - Gourd,Pressure-Cooked,Refined Oil,95.8,39.5,0.38,3.05,2.64,0.79,1.57,12.75,0.3,0.15,97.36,70.99,2.282,0.017,4.9,34,3
IND-013192,Ridge Gourd (Turai),Ridge Gourd (Turai) (Raw),Vegetables - Gourd,Raw,No Added Fat,94.6,16.5,0.5,0.1,3.4,1.0,2.0,18.0,0.4,0.2,139.0,3.0,5.0,0.03,10.0,29,1
IND-013193,Ridge Gourd (Turai),Ridge Gourd (Turai) (Roasted with Ghee) [Home-Style],Vegetables - Gourd,Roasted,Ghee,79.3,65.4,1.59,1.74,10.84,3.2,6.4,55.87,1.26,0.63,430.12,19.46,10.88,0.079,23.0,26,3
IND-013194,Ridge Gourd (Turai),Ridge Gourd (Turai) (Roasted with Ghee) [Low-Oil (Light)],Vegetables - Gourd,Roasted,Ghee,86.4,48.6,1.25,1.04,8.56,2.53,5.05,44.1,1.0,0.5,339.52,12.96,8.588,0.062,18.2,27,3
IND-013195,Ridge Gourd (Turai),Ridge Gourd (Turai) (Roasted with Ghee) [Rich/Festive],Vegetables - Gourd,Roasted,Ghee,84.6,65.5,1.41,2.35,9.67,2.86,5.71,49.86,1.13,0.56,383.82,22.94,9.709,0.07,20.6,26,3
IND-013196,Ridge Gourd (Turai),Ridge Gourd (Turai) (Roasted with Ghee) [Restaurant-Style],Vegetables - Gourd,Roasted,Ghee,82.8,68.3,1.58,2.1,10.78,3.18,6.36,55.55,1.25,0.63,427.63,21.9,10.817,0.078,22.9,26,3
